Textbox9,Textbox12,Textbox14
03/11/2025,01/01/2024,12/31/2024

SiteID,County,City,DBA,Licensee,PremisesStreet,PremisesCityState,LicenseNumber,LicenseType,Status,IssueDate,EffectiveDate,ExpiryDate
1589,Fayette,Lexington,Jot Em Down Store,JOT EM DOWN STORE,3299 Russell Cave Rd,"Lexington, KY 40511",034-NQ4-2864,NQ4 Retail Malt Beverage Drink License,Active,12/27/2013,12/27/2013,11/30/2025
25814,Fayette,Lexington,Justin's House of Bourbon,"Justins' House of Bourbon, LLC",601 W Main St,"Lexington, KY 40508",034-NQ4-4304,NQ4 Retail Malt Beverage Drink License,Active,12/05/2018,12/05/2018,11/30/2025
8654,Fayette,Lexington,Kearney Hill Golf Links,LEXINGTON-FAYETTE URBAN COUNTY GOVERNMENT PUBLIC FACILITIES CORPORATION,3403 Kearney Rd,"Lexington, KY 40511",034-NQ4-1895,NQ4 Retail Malt Beverage Drink License,Active,05/13/2013,06/25/2013,08/31/2025
4058,Fayette,Lexington,Keeneland Hospitality,"KEENELAND HOSPITALITY, LLC",4201 Versailles Rd,"Lexington, KY 40510",034-NQ1-1091,NQ1 Retail Drink License,Active,03/16/2015,03/16/2015,11/30/2025
21430,Fayette,Lexington,Kentucky Native Cafe,"KENTUCKY NATIVE CAFE, INC.","417 E Maxwell St, Unit B","Lexington, KY 40508",034-NQ4-3308,NQ4 Retail Malt Beverage Drink License,Active,05/21/2015,05/21/2015,11/30/2025
2632,Fayette,Lexington,Kentucky Theatre,"FRIENDS OF KENTUCKY THEATRE, INC.",214 E Main St,"Lexington, KY 40507",034-NQ4-188054,NQ4 Retail Malt Beverage Drink License,Active,01/10/2022,01/10/2022,11/30/2025
33186,Fayette,Lexington,KENWICK TABLE LLC,KENWICK TABLE LLC,201 Owsley Ave,"Lexington, KY 40502",034-NQ4-186523,NQ4 Retail Malt Beverage Drink License,Active,10/07/2021,10/07/2021,11/30/2025
35421,Fayette,Lexington,KPOT Korean BBQ & Hot Pot,KHP LEXINGTON LLC,2860 Richmond Rd Ste 135,"Lexington, KY 40509",034-NQ4-193105,NQ4 Retail Malt Beverage Drink License,Active,10/04/2022,10/04/2022,11/30/2025
25649,Fayette,Lexington,Kroger #352 Liquor Store,KROGER LIMITED PARTNERSHIP I,150 W Lowry Ln Ste 188,"Lexington, KY 40503",034-NQ4-4030,NQ4 Retail Malt Beverage Drink License,Active,03/16/2018,03/16/2018,08/31/2025
23579,Fayette,Lexington,Kroger #768 Liquor Store,KROGER LIMITED PARTNERSHIP I,1604 Leestown Rd,"Lexington, KY 40511",034-NQ4-3636,NQ4 Retail Malt Beverage Drink License,Active,06/24/2016,06/24/2016,08/31/2025
6616,Fayette,Lexington,KS Bar and Grille,"KSBar, LLC","1030 S Broadway, Ste 1","Lexington, KY 40504",034-NQ2-3729,NQ2 Retail Drink License,Active,08/27/2018,08/27/2018,11/30/2025
14570,Fayette,Lexington,La Chula,La Chula LLC,304 S Limestone,"Lexington, KY 40508",034-NQ4-206528,NQ4 Retail Malt Beverage Drink License,Active,12/02/2024,12/02/2024,11/30/2025
28192,Fayette,Lexington,La Esquina Chilanga LLC,LA ESQUINA CHILANGA LLC,413 W New Circle Rd,"Lexington, KY 40511",034-NQ2-202980,NQ2 Retail Drink License,Active,04/30/2024,04/30/2024,11/30/2025
16439,Fayette,Lexington,La Guadalupana,"NG, INC.",1533 Eastland Pkwy Unit 8-10,"Lexington, KY 40505",034-NQ2-197503,NQ2 Retail Drink License,Active,06/16/2023,06/16/2023,11/30/2025
31373,Fayette,Lexington,LA PRINCESA SUPERMERCADO,LA PRINCESA SUPER MARKET LLC,1747 Alexandria Dr,"Lexington, KY 40504",034-NQ4-199544,NQ4 Retail Malt Beverage Drink License,Active,10/12/2023,10/12/2023,11/30/2025
29313,Fayette,Lexington,La Taquisa LLC,La Taquisa LLC,630 E Main St,"Lexington, KY 40508",034-NQ2-193926,NQ2 Retail Drink License,Active,12/06/2022,12/06/2022,11/30/2025
32508,Fayette,Lexington,La Taquisa LLC,La Taquisa LLC,130 W Tiverton Way Ste 190,"Lexington, KY 40503",034-NQ2-183476,NQ2 Retail Drink License,Active,05/21/2021,05/21/2021,11/30/2025
2416,Fayette,Lexington,La Unica Mexican Groc & Rest,"LA UNICA, INC.",1429 Village Dr # G,"Lexington, KY 40504",034-NQ4-1712,NQ4 Retail Malt Beverage Drink License,Active,05/13/2013,06/25/2013,11/30/2025
17371,Fayette,Lexington,Lakeside Golf Course,LEXINGTON-FAYETTE URBAN COUNTY GOVERNMENT PUBLIC FACILITIES CORPORATION,3725 Richmond Rd,"Lexington, KY 40509",034-NQ4-2388,NQ4 Retail Malt Beverage Drink License,Active,05/13/2013,06/25/2013,08/31/2025
9869,Fayette,Lexington,Le Deauville,"L.A.D., LLC",199 N Limestone,"Lexington, KY 40507",034-NQ4-195707,NQ4 Retail Malt Beverage Drink License,Active,03/15/2023,03/15/2023,11/30/2025
25496,Fayette,Lexington,Legacy Reserve at Fritz Farm,"ATLAS SENIOR LIVING, LLC",2700 Man O War Blvd,"Lexington, KY 40515",034-NQ2-188042,NQ2 Retail Drink License,Active,01/10/2022,01/10/2022,11/30/2025
29854,Fayette,Lexington,"Lex-FW III, LLC","ONE HOLLAND FW-MIDDLETOWN, LLC",2251 War Admiral Way Ste 130,"Lexington, KY 40505",034-NQ2-163923,NQ2 Retail Drink License,Active,06/25/2020,06/25/2020,08/31/2025
3950,Fayette,Lexington,Lexington Country Club,LEXINGTON COUNTRY CLUB,2550 Paris Pike,"Lexington, KY 40511",034-NQ3-1131,NQ3 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
17080,Fayette,Lexington,Lexington Courtyard,"C.Y. OF LEXINGTON OPCO, L.L.C.",3100 Wall St,"Lexington, KY 40513",034-NQ2-2659,NQ2 Retail Drink License,Active,04/14/2015,04/14/2015,11/30/2025
28543,Fayette,Lexington,Lexington Marriott City Center,"CITY CENTER HOTEL PARTNERS I, LLC",121 W Vine St,"Lexington, KY 40507",034-NQ4-4640,NQ4 Retail Malt Beverage Drink License,Active,12/19/2019,12/19/2019,08/31/2025
5965,Fayette,Lexington,Lexington Opera House,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,401 W Short St,"Lexington, KY 40507",034-NQ1-1161,NQ1 Retail Drink License,Active,12/02/2019,12/02/2019,08/31/2025
15392,Fayette,Lexington,Lexington Residence Inn,"R.I. OF LEXINGTON OPCO, L.L.C.",3110 Wall St,"Lexington, KY 40513",034-NQ4-3205,NQ4 Retail Malt Beverage Drink License,Active,04/23/2015,04/23/2015,11/30/2025
38689,Fayette,Lexington,Lexington Tea & Brie LLC,LEXINGTON TEA & BRIE LLC,219 N Limestone,"Lexington, KY 40507",034-NQ4-203654,NQ4 Retail Malt Beverage Drink License,Active,06/03/2024,06/03/2024,11/30/2025
29884,Fayette,Lexington,LexLive,"BIG PICTURE VENTURES, LLC","301, 307-315 S Broadway","Lexington, KY 40508",034-NQ4-164369,NQ4 Retail Malt Beverage Drink License,Active,07/06/2020,07/06/2020,11/30/2025
4901,Fayette,Lexington,Liquor Barn,"L.S.U.S. 5, LLC",921 Beaumont Center Pkwy,"Lexington, KY 40503",034-NQ4-2624,NQ4 Retail Malt Beverage Drink License,Active,11/14/2017,11/14/2017,08/31/2025
10334,Fayette,Lexington,Liquor Barn,"L.S.U.S. 7, LLC",1837 Plaudit Pl,"Lexington, KY 40509",034-NQ4-2619,NQ4 Retail Malt Beverage Drink License,Active,11/14/2017,11/14/2017,08/31/2025
6022,Fayette,Lexington,Logan's Roadhouse Restaurant #359,LOGAN'S ROADHOUSE II LLC,1908 Pavillon Way,"Lexington, KY 40509",034-NQ2-167394,NQ2 Retail Drink License,Active,08/14/2020,08/14/2020,08/31/2025
9737,Fayette,Lexington,Longhorn Steakhouse #5187,"RARE HOSPITALITY INTERNATIONAL, INC.",2217 Harrodsburg Rd,"Lexington, KY 40504",034-NQ2-1174,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,08/31/2025
1688,Fayette,Lexington,Loradale Market,"Loradale Market, LLC",6888 Russell Cave Rd,"Lexington, KY 40511",034-NQ4-4423,NQ4 Retail Malt Beverage Drink License,Active,09/11/2019,09/11/2019,11/30/2025
34504,Fayette,Lexington,Luxe Nail Bar,M & L ENTERPRISES LLC,"3901 Fountainblue Ln, Suite 160","Lexington, KY 40513",034-NQ4-192764,NQ4 Retail Malt Beverage Drink License,Active,09/16/2022,09/16/2022,08/31/2025
37122,Fayette,Lexington,Luxor Nail Bar,"Luxor2 Nail Bar, LLC","2380 Norman Ln, Suites 120 and 130","Lexington, KY 40503",034-NQ4-198607,NQ4 Retail Malt Beverage Drink License,Active,08/18/2023,08/18/2023,11/30/2025
34444,Fayette,Lexington,Lyndon House Bed & Breakfast,"LYNDON HOUSE, INC.",507 N Broadway,"Lexington, KY 40508",034-NQ3-190615,NQ3 Retail Drink License,Active,05/24/2022,05/24/2022,11/30/2025
23768,Fayette,Lexington,Mai Thai Restaurant,PLOY INC.,304 Southland Dr,"Lexington, KY 40503",034-NQ2-195767,NQ2 Retail Drink License,Active,03/20/2023,03/20/2023,11/30/2025
36341,Fayette,Lexington,Main Event Entertainment,"MAIN EVENT ENTERTAINMENT, INC.",240 Canary Rd,"Lexington, KY 40503",034-NQ2-195289,NQ2 Retail Drink License,Active,02/22/2023,02/22/2023,11/30/2025
4373,Fayette,Lexington,Malabu Pub,"HANK INVESTMENTS, INC.",239 Surfside Dr,"Lexington, KY 40503",034-NQ4-1717,NQ4 Retail Malt Beverage Drink License,Active,05/13/2013,06/25/2013,11/30/2025
3576,Fayette,Lexington,Malibu Jack's Lexington ,"MJ Lexington Opco, LLC",2520 Nicholasville Rd,"Lexington, KY 40503",034-NQ4-205204,NQ4 Retail Malt Beverage Drink License,Active,09/05/2024,09/05/2024,11/30/2025
6285,Fayette,Lexington,Malone's,"LEXINGTON CHOICE RESTAURANT, LLC",1920 Pleasant Ridge Dr,"Lexington, KY 40509",034-NQ2-1546,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
5585,Fayette,Lexington,Malone's,"MALONE'S OF LEXINGTON, LLC",3347 Tates Creek Rd,"Lexington, KY 40502",034-NQ2-1012,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
10051,Fayette,Lexington,Malone's Prime/OBC,"SAL'S RESTAURANT, LLC",3373 Tates Creek Rd,"Lexington, KY 40502",034-NQ2-1011,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
13348,Fayette,Lexington,Malone's Restaurant,"BHG PALOMAR, LLC",3735 Palomar Centre Dr Ste 200,"Lexington, KY 40513",034-NQ2-1235,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
33610,Fayette,Lexington,MAMA TEQUILA,"Mama Tequila, LLC",367 W SHORT ST STE 150,"Lexington, KY 40507",034-NQ4-187532,NQ4 Retail Malt Beverage Drink License,Active,12/23/2021,12/23/2021,11/30/2025
3998,Fayette,Lexington,Man O'War Post,"MAN-O-WAR POST #8 KENTUCKY, INC., AMERICAN LEGION",1230 Man O War Pl,"Lexington, KY 40504",034-NQ3-1011,NQ3 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
13827,Fayette,Lexington,Manchester Music Hall,"Old Tarr Entertainment, LLC",899 Manchester St,"Lexington, KY 40507",034-NQ4-3388,NQ4 Retail Malt Beverage Drink License,Active,10/02/2015,10/02/2015,11/30/2025
22845,Fayette,Lexington,"Maria's Kitchen, La Cocina de Maria, LLC","MARIA'S KITCHEN, LA COCINA DE MARIA, LLC","803, 805, 809 N Broadway","Lexington, KY 40508",034-NQ2-2934,NQ2 Retail Drink License,Active,04/26/2016,04/26/2016,11/30/2025
4562,Fayette,Lexington,Marikka's,"MARIKKA'S RESTAURANT, INC.",411 Southland Dr Unit A,"Lexington, KY 40503",034-NQ4-4150,NQ4 Retail Malt Beverage Drink License,Active,04/17/2018,04/17/2018,11/30/2025
28471,Fayette,Lexington,Marque LLC,"Marque, LLC",177 N Upper St,"Lexington, KY 40507",034-NQ4-189525,NQ4 Retail Malt Beverage Drink License,Active,03/21/2022,03/21/2022,11/30/2025
4715,Fayette,Lexington,Marriott Lexington Griffin Gate,"AVION HOSPITALITY, LLC",1800 Newtown Pike,"Lexington, KY 40511",034-NQ1-205140,NQ1 Retail Drink License,Active,08/30/2024,08/30/2024,11/30/2025
3641,Fayette,Lexington,Martine's Pastries,"MCORP, LLC",400 E Third St,"Lexington, KY 40508",034-NQ2-3842,NQ2 Retail Drink License,Active,11/20/2018,12/01/2018,11/30/2025
11852,Fayette,Lexington,Masala Indian Cuisine,"VIJ ENTERPRISES, LLC",3061 Fieldstone Way Ste 600,"Lexington, KY 40513",034-NQ2-3154,NQ2 Retail Drink License,Active,10/24/2016,10/24/2016,11/30/2025
37970,Fayette,Lexington,Mazunte Bodega & La Brasa,"Mazunte Lexington, LLC","903 Manchester St, Stes. 120 & 150","Lexington, KY 40508",034-NQ2-202142,NQ2 Retail Drink License,Active,03/07/2024,03/07/2024,11/30/2025
2720,Fayette,Lexington,McCarthy's,"MINNEHOMMA, LLC",113-115-117-119 S Upper,"Lexington, KY 40507",034-NQ4-1495,NQ4 Retail Malt Beverage Drink License,Active,05/13/2013,06/25/2013,11/30/2025
12179,Fayette,Lexington,Mexico Mi Amor,Facio Hernandez LLC,780 N Limestone,"Lexington, KY 40508",034-NQ2-200437,NQ2 Retail Drink License,Active,12/01/2023,12/01/2023,11/30/2025
4861,Fayette,Lexington,Mi Mexico Mexican Restaurant,"DIAZ, 2022, INC.",818 E New Circle Rd,"Lexington, KY 40505",034-NQ2-193978,NQ2 Retail Drink License,Active,12/08/2022,12/08/2022,11/30/2025
6324,Fayette,Lexington,Mi Mexico Restaurant,"MI MEXICO, INC.",100 Prosperous Pl,"Lexington, KY 40509",034-NQ2-1529,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
5798,Fayette,Lexington,Mi Pequena Hacienda,SALAS ENTERPRISES CORPORATION,3501 Lansdowne Dr,"Lexington, KY 40517",034-NQ2-1452,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
10647,Fayette,Lexington,Michikusa,H A COMPANY LLC,125 Codell Dr Ste 128,"Lexington, KY 40509",034-NQ2-3972,NQ2 Retail Drink License,Active,06/05/2019,06/05/2019,11/30/2025
35939,Fayette,Lexington,Mileta,Mileta LLC,3565 Nicholasville Rd Ste I-932,"Lexington, KY 40503",034-NQ2-205898,NQ2 Retail Drink License,Active,10/18/2024,10/18/2024,11/30/2025
3832,Fayette,Lexington,Minglewood,Dynomite LLC,159 N Limestone,"Lexington, KY 40507",034-NQ2-3027,NQ2 Retail Drink License,Active,06/16/2016,06/16/2016,11/30/2025
23407,Fayette,Lexington,Mirror Twin Brewing Co.,"Mirror Twin Brewing  , LLC",725 National Ave,"Lexington, KY 40502",034-NQ4-3650,NQ4 Retail Malt Beverage Drink License,Active,08/19/2016,08/19/2016,11/30/2025
6546,Fayette,Lexington,Miyako,"MIYAKO RESTAURANTS, LLC",2547 Richmond Rd,"Lexington, KY 40509",034-NQ2-1564,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
24082,Fayette,Lexington,MOD Pizza,"COOL DOUGH #6, LLC",2217 War Admiral Way Ste 101,"Lexington, KY 40509",034-NQ2-3158,NQ2 Retail Drink License,Active,11/02/2016,11/02/2016,11/30/2025
12463,Fayette,Lexington,Moe's Southwest Grill,"GRYPHMORE FOODSERVICES OF KENTUCKY, INC.",141 Rojay Dr,"Lexington, KY 40503",034-NQ4-188820,NQ4 Retail Malt Beverage Drink License,Active,02/11/2022,02/11/2022,11/30/2025
26227,Fayette,Lexington,Moe's Southwest Grill,"GRYPHMORE FOODSERVICES OF KENTUCKY, INC.",1975 Harrodsburg Rd,"Lexington, KY 40503",034-NQ4-188868,NQ4 Retail Malt Beverage Drink License,Active,02/15/2022,02/15/2022,11/30/2025
12853,Fayette,Lexington,Molly Brookes Irish Bar,"AUSABLE PROPERTIES, LLC",109 N Limestone,"Lexington, KY 40507",034-NQ4-1315,NQ4 Retail Malt Beverage Drink License,Active,05/13/2013,06/25/2013,11/30/2025
6103,Fayette,Lexington,Monarca,HEROM & G Limited Liability Company,841 Lane Allen Rd,"Lexington, KY 40504",034-NQ2-198697,NQ2 Retail Drink License,Active,08/23/2023,08/23/2023,11/30/2025
25672,Fayette,Lexington,Mr Brews Taphouse Lexington,"3C LEX, LLC",220 Ruccio Way Ste 110,"Lexington, KY 40503",034-NQ2-3510,NQ2 Retail Drink License,Active,12/13/2017,12/13/2017,11/30/2025
35949,Fayette,Lexington,Myriad Meadery,"Myriad Meadery by MTB, LLC",730 National Ave,"Lexington, KY 40502",034-NQ2-194341,NQ2 Retail Drink License,Active,01/04/2023,01/04/2023,11/30/2025
4425,Fayette,Lexington,Nathan Caulder Post 132 American Legion,"THE NATHAN CAULDER POST #132, AMERICAN LEGION",672 N Limestone,"Lexington, KY 40508",034-NQ3-1206,NQ3 Retail Drink License,Active,03/14/2014,03/14/2014,11/30/2025
30251,Fayette,Lexington,Neon Moon Bar & Lounge,Neilbo L.L.C.,1801 Alexandria Dr Ste 50,"Lexington, KY 40504",034-NQ2-190664,NQ2 Retail Drink License,Active,05/26/2022,05/26/2022,11/30/2025
10190,Fayette,Lexington,Nic & Norman's Restaurant,Nic & Norman's Lexington LLC,135 W Main St,"Lexington, KY 40507",034-NQ2-189974,NQ2 Retail Drink License,Active,04/12/2022,04/12/2022,11/30/2025
36197,Fayette,Lexington,Night Kitty Karaoke Bar,Night Kitty LLC,545 S Broadway Ste 185,"Lexington, KY 40508",034-NQ4-195506,NQ4 Retail Malt Beverage Drink License,Active,03/06/2023,03/06/2023,11/30/2025
39007,Fayette,Lexington,Noir Nails ,Noir Nails LLC,2312 Sir Barton Way Ste 185,"Lexington, KY 40509",034-NQ4-204625,NQ4 Retail Malt Beverage Drink License,Active,07/31/2024,07/31/2024,11/30/2025
13096,Fayette,Lexington,NuHealth Kitchen,"NuHealth Kitchen, LLC",3180 Richmond Rd Ste B,"Lexington, KY 40509",034-NQ2-195037,NQ2 Retail Drink License,Active,02/06/2023,02/06/2023,11/30/2025
5312,Fayette,Lexington,O'Neill's,"IDLE HOUR MEMBERS, LLC",2051 Richmond Rd,"Lexington, KY 40502",034-NQ4-2256,NQ4 Retail Malt Beverage Drink License,Active,05/13/2013,06/25/2013,11/30/2025
37685,Fayette,Lexington,Obstinate Sons,C.A.D.M. LLC,829 Chevy Chase Pl,"Lexington, KY 40502",034-NQ2-201129,NQ2 Retail Drink License,Active,01/12/2024,01/12/2024,11/30/2025
5849,Fayette,Lexington,Old Chicago #094,OLD CHICAGO TAPROOM II LLC,1924 Pavillon Way,"Lexington, KY 40509",034-NQ2-168117,NQ2 Retail Drink License,Active,08/24/2020,08/24/2020,11/30/2025
17175,Fayette,LEXINGTON,Old North,Old North LLC,101 W Loudon Ave Ste 116,"LEXINGTON, KY 40508",034-NQ4-173223,NQ4 Retail Malt Beverage Drink License,Active,11/23/2020,11/23/2020,11/30/2025
15898,Fayette,Lexington,Ole Hookers Bar-n-Grill,OLE HOOKERS BAR-N-GRILLE LLC,205 S Limestone,"Lexington, KY 40508",034-NQ4-2000,NQ4 Retail Malt Beverage Drink License,Active,05/13/2013,06/25/2013,11/30/2025
5010,Fayette,Lexington,Olive Garden Ital Rest #1320,"GMRI, INC.",3385 Nicholasville Rd,"Lexington, KY 40503",034-NQ2-1163,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,08/31/2025
8533,Fayette,Lexington,OMAKASE SUSHI AND SAKE BAR,88 KY OMAKASE LLC,848 E High St #c,"Lexington, KY 40502",034-NQ2-190534,NQ2 Retail Drink License,Active,05/17/2022,05/17/2022,11/30/2025
27491,Fayette,Lexington,Origin Hotel Lexington,"Fritz Farm Hotel Group, LLC",4174 Rowan,"Lexington, KY 40517",034-NQ2-3884,NQ2 Retail Drink License,Active,06/14/2019,06/14/2019,11/30/2025
13190,Fayette,Lexington,Osaka,"CHEN OSAKA, Inc.",3805 Dylan Pl Ste 130,"Lexington, KY 40514",034-NQ2-2416,NQ2 Retail Drink License,Active,02/24/2014,02/24/2014,11/30/2025
39163,Fayette,Lexington,Osaka,"LIN OSAKA, INC",112 Lucille Dr Ste 130,"Lexington, KY 40511",034-NQ2-206407,NQ2 Retail Drink License,Active,11/22/2024,11/22/2024,11/30/2025
26130,Fayette,Lexington,Osaka,OSAKA KANGEI Inc.,1976 Justice Dr,"Lexington, KY 40509",034-NQ2-206334,NQ2 Retail Drink License,Active,11/18/2024,11/18/2024,11/30/2025
9245,Fayette,Lexington,Outback Steakhouse,"OUTBACK STEAKHOUSE OF FLORIDA, LLC",1957 Bryant Rd,"Lexington, KY 40509",034-NQ2-1827,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
11752,Fayette,Lexington,Outback Steakhouse,"OUTBACK STEAKHOUSE OF FLORIDA, LLC",3395 Nicholasville Rd,"Lexington, KY 40503",034-NQ2-4074,NQ2 Retail Drink License,Active,10/29/2019,10/29/2019,11/30/2025
31544,Fayette,Lexington,Overlook Lounge,"PRESTON GREENS HOLDINGS, LLC",1825 Little Herb Way,"Lexington, KY 40509",034-NQ3-195781,NQ3 Retail Drink License,Active,03/20/2023,03/20/2023,11/30/2025
12180,Fayette,Lexington,P F Chang's China Bistro,"P.F. CHANG'S CHINA BISTRO, INC.",3405 Nicholasville Rd,"Lexington, KY 40503",034-NQ2-1027,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
5701,Fayette,Lexington,Paddock Bar and Patio,"Sundowns, LLC",319 B S Limestone,"Lexington, KY 40508",034-NQ4-4594,NQ4 Retail Malt Beverage Drink License,Active,08/21/2019,08/21/2019,11/30/2025
37599,Fayette,Lexington,Paddock Bourbon Club,"Sundowns, LLC",1011 S Broadway,"Lexington, KY 40504",034-NQ4-200647,NQ4 Retail Malt Beverage Drink License,Active,12/14/2023,12/14/2023,11/30/2025
4588,Fayette,Lexington,Paisano's Restaurant,"SAYED, INC.",2417 Nicholasville Rd #3&4,"Lexington, KY 40503",034-NQ2-1016,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
3059,Fayette,Lexington,Palmers Fresh Grill & Wine Bar,"LEXINGTON GREEN RESTAURANT, LLC",161 Lexington Green Cir Ste C8,"Lexington, KY 40503",034-NQ2-2135,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
13191,Fayette,Lexington,Panda Cuisine,HAPPY PANDA LLC,2358 Nicholasville Rd Ste 115,"Lexington, KY 40503",034-NQ2-206397,NQ2 Retail Drink License,Active,11/21/2024,11/21/2024,11/30/2025
4548,Fayette,Lexington,Papi's Mexican Restaurant & Bar,Right Cooking Management L.L.C.,818 Euclid Ave,"Lexington, KY 40502",034-NQ2-3744,NQ2 Retail Drink License,Active,07/17/2018,07/17/2018,11/30/2025
29989,Fayette,Lexington,Papi's Rapido,"Rapido Taco Service, LLC",1214 S Broadway,"Lexington, KY 40504",034-NQ4-164489,NQ4 Retail Malt Beverage Drink License,Active,07/08/2020,07/08/2020,11/30/2025
29989,Fayette,Lexington,Papi's Rapido,"Rapido Taco Service, LLC",1214 S Broadway,"Lexington, KY 40504",034-NQ2-167866,NQ2 Retail Drink License,Active,08/20/2020,08/20/2020,11/30/2025
32135,Fayette,Lexington,Papis Palomar,"Papi's Palomar, LLC",3901 Harrodsburg Rd,"Lexington, KY 40513",034-NQ2-182954,NQ2 Retail Drink License,Active,05/10/2021,05/10/2021,11/30/2025
17224,Fayette,Lexington,Paraiso Latino,PARAISO LATINO LLC,694 E New Circle Rd Ste 2,"Lexington, KY 40505",034-NQ4-2217,NQ4 Retail Malt Beverage Drink License,Active,05/13/2013,06/25/2013,11/30/2025
5914,Fayette,Lexington,PARLOUR LEXINGTON,PARLOUR KY - HARRODSBURG ROAD LLC,2099 Harrodsburg Rd,"Lexington, KY 40504",034-NQ2-205941,NQ2 Retail Drink License,Active,10/22/2024,10/22/2024,11/30/2025
25562,Fayette,Lexington,Pasta Garage and Banchetto,"EZ FOODS, INC.",968 Delaware Ave,"Lexington, KY 40505",034-NQ2-3480,NQ2 Retail Drink License,Active,11/15/2017,12/01/2017,11/30/2025
19236,Fayette,Lexington,Pearl's,Harlon & Marlon LLC,133 N Limestone,"Lexington, KY 40507",034-NQ2-3755,NQ2 Retail Drink License,Active,12/03/2018,12/03/2018,11/30/2025
37526,Fayette,Lexington ,peppers mexican grill,"OCCO ASSOCIATES, LLC",4750 Hartland Pkwy STE 162,"Lexington , KY 40515",034-NQ2-199426,NQ2 Retail Drink License,Active,10/05/2023,10/05/2023,11/30/2025
20942,Fayette,Lexington,PHO Saigon LLC,PHO SAIGON LLC,1555 E New Circle Rd Ste 162,"Lexington, KY 40509",034-NQ4-3112,NQ4 Retail Malt Beverage Drink License,Active,09/08/2014,09/08/2014,11/30/2025
8661,Fayette,Lexington,Picadome Golf Course,LEXINGTON-FAYETTE URBAN COUNTY GOVERNMENT PUBLIC FACILITIES CORPORATION,469 Parkway Dr,"Lexington, KY 40504",034-NQ4-1896,NQ4 Retail Malt Beverage Drink License,Active,05/13/2013,06/25/2013,08/31/2025
22663,Fayette,Lexington,Pie Five,"LIFESTYLE RESTAURANTS, LLC","3401 Nicholasville Rd, Ste F-616","Lexington, KY 40503",034-NQ4-3450,NQ4 Retail Malt Beverage Drink License,Active,12/09/2015,12/09/2015,11/30/2025
21358,Fayette,Lexington,Pies & Pints Lexington LLC,"PIES & PINTS LEXINGTON, LLC",401 W Main St Ste 106,"Lexington, KY 40507",034-NQ2-2634,NQ2 Retail Drink License,Active,12/22/2014,12/22/2014,11/30/2025
25491,Fayette,Lexington,"PieTana, LLC","PIETANA, LLC",210 Rosemont Gdn,"Lexington, KY 40503",034-NQ2-3472,NQ2 Retail Drink License,Active,12/28/2017,12/28/2017,11/30/2025
20757,Fayette,Lexington,Pinots Palette,"PDHFLEXKY, LLC",3851 Mall Rd Ste 110,"Lexington, KY 40503",034-NQ4-4371,NQ4 Retail Malt Beverage Drink License,Active,02/26/2019,02/26/2019,11/30/2025
9671,Fayette,Lexington,Planet Thai,"PLANET THAI KY, Inc.",2417 Nicholasville Rd #2,"Lexington, KY 40503",034-NQ2-3809,NQ2 Retail Drink License,Active,12/04/2018,12/04/2018,11/30/2025
37709,Fayette,Lexington,Poppy & Pomelo,"Poppy & Pomelo, LLC",526 E High St,"Lexington, KY 40502",034-NQ4-199727,NQ4 Retail Malt Beverage Drink License,Active,10/20/2023,10/20/2023,11/30/2025
34857,Fayette,Lexington,Prince Cuts Royal Parlor,Prince LLC,"2925 Richmond Road, Suite A","Lexington, KY 40509",034-NQ4-191481,NQ4 Retail Malt Beverage Drink License,Active,07/14/2022,07/14/2022,11/30/2025
23,Fayette,Lexington,"Professional Sports Catering, LLC",LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,207 Legends Ln,"Lexington, KY 40505",034-NQ1-202626,NQ1 Retail Drink License,Active,04/09/2024,04/09/2024,08/31/2025
21554,Fayette,Lexington,Proud Mary,"Eat PM, LLC",9079 Old Richmond Rd,"Lexington, KY 40515",034-NQ2-2684,NQ2 Retail Drink License,Active,03/25/2015,03/25/2015,11/30/2025
13364,Fayette,Lexington,Puccini's Smiling Teeth,"PUCCINI'S SMILING TEETH KII, INC.",3801 Dylan Pl Ste 150,"Lexington, KY 40514",034-NQ2-1146,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
